n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,first_hit,top1_hit,n_alerted_nodes,covered_gt,node_prec,flat_topk_cov,flat_topk_prec,node_best_f1,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20,group,variant,config,encoding,file,rec_tag,top_k,max_alerts,v4_scale,n_nodes_Gp,n_edges_Gp,runtime_s
26,20,3,0.15,0.5,0.2308,0.2609,17,5,0,977,13,0.0133,0.2692,0.07,0.2034,0.0,0.0,0.0,0.2424,0.1509,0.2308,A3,sort_p95,TeRed+naive,dual_naive,bin.120,atfull,100,20,raw,285794,7238320,10.9
26,20,4,0.2,0.2308,0.2143,0.2927,10,1,1,2326,6,0.0026,0.0,0.0,0.0619,0.2667,0.2667,0.25,0.2222,0.2927,0.2143,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.120,atfull,100,20,raw,285794,7238320,log_deg,10.7
26,20,4,0.2,0.4231,0.2716,0.5176,6,1,1,2168,11,0.0051,0.0,0.0,0.0211,0.4706,0.4706,0.5143,0.439,0.4112,0.2716,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.120,atfull,100,20,raw,285794,7238320,out_in_ratio,11.1
26,20,6,0.3,0.5769,0.3947,0.6383,7,1,1,2497,15,0.006,0.3077,0.08,0.2564,0.4706,0.5556,0.6316,0.6154,0.5357,0.3947,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.120,atfull,100,20,raw,285794,7238320,self_loop,11.5
26,20,5,0.25,0.6538,0.3617,0.4706,1,1,1,2891,17,0.0059,0.2692,0.07,0.2034,0.4706,0.381,0.4557,0.3711,0.3636,0.3617,A1,base,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,11.4
26,20,2,0.1,0.3462,0.1552,0.4706,1,1,1,1594,9,0.0056,0.2692,0.07,0.2034,0.4706,0.381,0.4557,0.3711,0.2535,0.1552,A1,legacy_agg,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,11.3
26,20,5,0.25,0.6538,0.3617,0.4706,1,1,1,2891,17,0.0059,0.2692,0.07,0.2034,0.4706,0.381,0.4557,0.3711,0.3636,0.3617,A1,legacy_cmax,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,11.3
26,20,5,0.25,0.6538,0.3617,0.4706,1,1,1,2891,17,0.0059,0.2692,0.07,0.2034,0.4706,0.381,0.4557,0.3711,0.3636,0.3617,A1,legacy_w1,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,11.2
26,20,3,0.15,0.0385,0.0612,0.0612,20,13,0,20,1,0.05,0.2692,0.07,0.2034,0.0,0.0,0.0,0.0,0.0,0.0612,A1,no_bfs,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,0.1
26,20,5,0.25,0.6538,0.3617,0.4706,1,1,1,2891,17,0.0059,0.2692,0.07,0.2034,0.4706,0.381,0.4557,0.3711,0.3636,0.3617,A1,no_rank,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,11.3
26,20,5,0.25,0.5769,0.3488,0.5143,1,1,1,3371,15,0.0044,0.2692,0.07,0.2034,0.5143,0.4091,0.3396,0.4112,0.375,0.3488,A1,bfs_q50,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,11.4
26,15,0,0.0,0.0,0.0,0.0,0,0,0,714,0,0.0,0.2692,0.07,0.2034,0.0,0.0,0.0,0.0,0.0,,A1,bfs_q90,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,10.4
26,20,5,0.25,0.6538,0.3617,0.4706,1,1,1,2891,17,0.0059,0.2692,0.07,0.2034,0.4706,0.381,0.4557,0.3711,0.3636,0.3617,A1,w050,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,11.3
26,20,5,0.25,0.6538,0.3617,0.4706,1,1,1,2891,17,0.0059,0.2692,0.07,0.2034,0.4706,0.381,0.4557,0.3711,0.3636,0.3617,A1,w000,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,11.3
26,20,3,0.15,0.4615,0.2264,0.381,2,2,0,1961,12,0.0061,0.2692,0.07,0.2034,0.0,0.381,0.32,0.2424,0.2716,0.2264,A3,sort_p95,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,11.4
26,20,5,0.25,0.5385,0.3415,0.541,4,1,1,2494,14,0.0056,0.0,0.0,0.0619,0.4242,0.4706,0.4211,0.4962,0.5185,0.3415,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,log_deg,11.3
26,20,4,0.2,0.5385,0.2917,0.5185,8,1,1,2833,14,0.0049,0.0,0.0,0.0207,0.4706,0.381,0.4557,0.3711,0.459,0.2917,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,out_in_ratio,11.0
26,20,6,0.3,0.5769,0.3947,0.6316,3,1,1,2306,15,0.0065,0.3077,0.08,0.2564,0.5143,0.5946,0.6316,0.5217,0.5357,0.3947,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.120,atfull,100,20,raw,285794,7238320,self_loop,11.1
6,20,3,0.15,0.5,0.2308,0.6667,2,1,1,889,3,0.0034,0.0,0.0,0.004,0.5,0.6667,0.5714,0.5455,0.375,0.2308,A1,base,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,0.6
6,20,3,0.15,0.5,0.2308,0.6667,2,1,1,885,3,0.0034,0.0,0.0,0.004,0.5,0.6667,0.5714,0.5455,0.375,0.2308,A1,legacy_agg,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,0.5
6,20,3,0.15,0.5,0.2308,0.6667,2,1,1,889,3,0.0034,0.0,0.0,0.004,0.5,0.6667,0.5714,0.5455,0.375,0.2308,A1,legacy_cmax,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,0.5
6,20,3,0.15,0.5,0.2308,0.6667,2,1,1,889,3,0.0034,0.0,0.0,0.004,0.5,0.6667,0.5714,0.5455,0.375,0.2308,A1,legacy_w1,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,0.8
6,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,0.0
6,20,3,0.15,0.5,0.2308,0.6667,2,1,1,889,3,0.0034,0.0,0.0,0.004,0.5,0.6667,0.5714,0.5455,0.375,0.2308,A1,no_rank,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,0.5
6,20,4,0.2,0.8333,0.3226,0.8163,5,1,1,1071,5,0.0047,0.0,0.0,0.004,0.5,0.6667,0.8,0.8163,0.5405,0.3226,A1,bfs_q50,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,0.5
6,20,2,0.1,0.6667,0.1739,0.6667,1,1,1,686,4,0.0058,0.0,0.0,0.004,0.6667,0.5,0.4,0.5,0.3077,0.1739,A1,bfs_q90,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,0.5
6,20,3,0.15,0.5,0.2308,0.6667,2,1,1,889,3,0.0034,0.0,0.0,0.004,0.5,0.6667,0.5714,0.5455,0.375,0.2308,A1,w050,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,0.5
6,20,3,0.15,0.5,0.2308,0.6667,2,1,1,889,3,0.0034,0.0,0.0,0.004,0.5,0.6667,0.5714,0.5455,0.375,0.2308,A1,w000,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,0.5
6,20,3,0.15,0.5,0.2308,0.6667,2,1,1,497,3,0.006,0.0,0.0,0.004,0.2857,0.6667,0.5714,0.4444,0.375,0.2308,A3,sort_p95,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,0.5
6,20,2,0.1,0.5,0.1667,0.5,1,1,1,602,3,0.005,0.0,0.0,0.0019,0.5,0.4,0.3333,0.4444,0.2857,0.1667,A4,v4_drop_log_deg,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,log_deg,0.6
6,10,2,0.2,0.6667,0.3077,0.6667,1,1,1,1089,4,0.0037,0.3333,0.02,0.0548,0.6667,0.5,0.4,0.2857,0.3077,,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,out_in_ratio,0.6
6,20,3,0.15,0.6667,0.2449,0.7059,4,2,0,891,4,0.0045,0.0,0.0,0.004,0.0,0.25,0.5714,0.6316,0.4138,0.2449,A4,v4_drop_self_loop,identity+rate,rate,bin.6@400000,at400000,100,20,raw,24507,370937,self_loop,0.6
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,613,7,0.0114,0.0,0.0,0.0046,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,base,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,0.5
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,472,7,0.0148,0.0,0.0,0.0046,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,legacy_agg,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,0.5
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,613,7,0.0114,0.0,0.0,0.0046,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,legacy_cmax,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,0.5
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,613,7,0.0114,0.0,0.0,0.0046,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,legacy_w1,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,0.5
9,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,0.0
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,613,7,0.0114,0.0,0.0,0.0046,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,no_rank,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,0.5
9,20,2,0.1,0.8889,0.1798,0.9412,2,1,1,1067,8,0.0075,0.0,0.0,0.0046,0.2,0.9412,0.7619,0.5517,0.3265,0.1798,A1,bfs_q50,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,0.4
9,6,1,0.1667,0.2222,0.1905,0.3077,2,2,0,347,2,0.0058,0.0,0.0,0.0046,0.0,0.3077,0.2667,0.2105,,,A1,bfs_q90,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,0.4
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,613,7,0.0114,0.0,0.0,0.0046,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,w050,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,0.5
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,613,7,0.0114,0.0,0.0,0.0046,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,w000,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,0.5
9,20,2,0.1,0.7778,0.1772,0.2947,11,1,1,273,7,0.0256,0.0,0.0,0.0046,0.2,0.1818,0.1667,0.1429,0.1053,0.1772,A3,sort_p95,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,0.5
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,801,7,0.0087,0.0,0.0,0.0038,0.8,0.875,0.7179,0.5283,0.3182,0.1772,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,log_deg,0.5
9,7,2,0.2857,0.7778,0.4179,0.8,1,1,1,922,7,0.0076,0.3333,0.03,0.125,0.8,0.5714,0.4444,0.5283,,,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,out_in_ratio,0.5
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,613,7,0.0114,0.0,0.0,0.0046,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.6@400000,at400000,100,20,raw,22350,295913,self_loop,0.5
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,619,7,0.0113,0.0,0.0,0.0054,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,base,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,0.5
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,616,7,0.0114,0.0,0.0,0.0054,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,legacy_agg,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,0.4
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,619,7,0.0113,0.0,0.0,0.0054,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,legacy_cmax,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,0.4
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,619,7,0.0113,0.0,0.0,0.0054,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,legacy_w1,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,0.4
9,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,0.0
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,619,7,0.0113,0.0,0.0,0.0054,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,no_rank,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,0.4
9,20,2,0.1,0.8889,0.1798,0.9412,2,1,1,1067,8,0.0075,0.0,0.0,0.0054,0.2,0.9412,0.7619,0.5517,0.3265,0.1798,A1,bfs_q50,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,0.4
9,6,1,0.1667,0.4444,0.2424,0.4706,2,2,0,365,4,0.011,0.0,0.0,0.0054,0.0,0.4706,0.381,0.2759,,,A1,bfs_q90,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,0.4
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,619,7,0.0113,0.0,0.0,0.0054,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,w050,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,0.4
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,619,7,0.0113,0.0,0.0,0.0054,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A1,w000,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,0.4
9,20,2,0.1,0.7778,0.1772,0.3457,9,1,1,285,7,0.0246,0.0,0.0,0.0054,0.2,0.1818,0.1667,0.1429,0.3182,0.1772,A3,sort_p95,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,0.4
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,799,7,0.0088,0.0,0.0,0.0049,0.8,0.875,0.7179,0.5283,0.3182,0.1772,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,log_deg,0.5
9,8,2,0.25,0.7778,0.3784,0.8,1,1,1,625,7,0.0112,0.5556,0.05,0.1538,0.8,0.5714,0.4444,0.5283,,,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,out_in_ratio,0.5
9,20,2,0.1,0.7778,0.1772,0.875,2,1,1,619,7,0.0113,0.0,0.0,0.0054,0.2,0.875,0.7179,0.5283,0.3182,0.1772,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.6@400000,at400000,100,20,raw,22350,295913,self_loop,0.5
8,18,3,0.1667,0.75,0.2727,0.6667,5,1,1,1045,6,0.0057,0.0,0.0,0.0059,0.4,0.3333,0.6452,0.6667,0.4286,,A1,base,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,0.6
8,18,3,0.1667,0.75,0.2727,0.4615,9,1,1,1045,6,0.0057,0.0,0.0,0.0059,0.4,0.3333,0.2857,0.2222,0.4286,,A1,legacy_agg,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,0.5
8,18,3,0.1667,0.75,0.2727,0.6667,5,1,1,1045,6,0.0057,0.0,0.0,0.0059,0.4,0.3333,0.6452,0.6667,0.4286,,A1,legacy_cmax,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,0.5
8,18,3,0.1667,0.75,0.2727,0.6667,5,1,1,1045,6,0.0057,0.0,0.0,0.0059,0.4,0.3333,0.6452,0.6667,0.4286,,A1,legacy_w1,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,0.5
8,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,0.0
8,18,3,0.1667,0.75,0.2727,0.6667,5,1,1,1045,6,0.0057,0.0,0.0,0.0059,0.4,0.3333,0.6452,0.6667,0.4286,,A1,no_rank,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,0.5
8,20,4,0.2,0.625,0.303,0.7692,4,1,1,1484,5,0.0034,0.0,0.0,0.0059,0.4,0.6667,0.6667,0.7018,0.4878,0.303,A1,bfs_q50,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,0.8
8,13,1,0.0769,0.125,0.0952,0.2222,1,1,1,472,1,0.0021,0.0,0.0,0.0059,0.2222,0.2,0.1818,0.1538,0.1111,,A1,bfs_q90,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,0.5
8,18,3,0.1667,0.75,0.2727,0.6667,5,1,1,1045,6,0.0057,0.0,0.0,0.0059,0.4,0.3333,0.6452,0.6667,0.4286,,A1,w050,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,0.5
8,18,3,0.1667,0.75,0.2727,0.6667,5,1,1,1045,6,0.0057,0.0,0.0,0.0059,0.4,0.3333,0.6452,0.6667,0.4286,,A1,w000,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,0.5
8,18,3,0.1667,0.75,0.2727,0.4,6,1,1,1045,6,0.0057,0.0,0.0,0.0059,0.2222,0.2,0.1818,0.1538,0.2857,,A3,sort_p95,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,0.5
8,15,3,0.2,0.5,0.2857,0.5455,2,1,1,799,4,0.005,0.0,0.0,0.0024,0.2222,0.5455,0.48,0.3871,0.375,,A4,v4_drop_log_deg,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,log_deg,0.6
8,6,3,0.5,0.75,0.6,0.6452,3,1,1,998,6,0.006,0.25,0.02,0.0559,0.4,0.3333,0.6452,0.4878,,,A4,v4_drop_out_in_ratio,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,out_in_ratio,0.6
8,20,4,0.2,0.75,0.3158,0.5455,2,1,1,1280,6,0.0047,0.0,0.0,0.0059,0.4,0.5455,0.48,0.3871,0.4054,0.3158,A4,v4_drop_self_loop,identity+rate,rate,bin.7@400000,at400000,100,20,raw,17797,374995,self_loop,0.6
11,20,3,0.15,0.7273,0.2487,0.8421,3,1,1,759,8,0.0105,0.0909,0.01,0.1538,0.5333,0.625,0.8421,0.6575,0.4248,0.2487,A1,base,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.7273,0.2487,0.7385,4,2,0,758,8,0.0106,0.0909,0.01,0.1538,0.0,0.2667,0.5405,0.6575,0.4248,0.2487,A1,legacy_agg,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.7273,0.2487,0.8421,3,1,1,759,8,0.0105,0.0909,0.01,0.1538,0.5333,0.625,0.8421,0.6575,0.4248,0.2487,A1,legacy_cmax,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.7273,0.2487,0.8421,3,1,1,759,8,0.0105,0.0909,0.01,0.1538,0.5333,0.625,0.8421,0.6575,0.4248,0.2487,A1,legacy_w1,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,1,0.05,0.0909,0.0645,0.1538,2,2,0,20,1,0.05,0.0909,0.01,0.1538,0.0,0.1538,0.1429,0.125,0.0952,0.0645,A1,no_bfs,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,0.0
11,20,3,0.15,0.7273,0.2487,0.8421,3,1,1,759,8,0.0105,0.0909,0.01,0.1538,0.5333,0.625,0.8421,0.6575,0.4248,0.2487,A1,no_rank,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,2,0.1,0.7273,0.1758,0.8421,2,1,1,997,8,0.008,0.0909,0.01,0.1538,0.7778,0.8421,0.6957,0.5161,0.3137,0.1758,A1,bfs_q50,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,13,2,0.1538,0.5455,0.24,0.7059,2,1,1,278,6,0.0216,0.0909,0.01,0.1538,0.625,0.7059,0.6,0.4615,0.2927,,A1,bfs_q90,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.7273,0.2487,0.8421,3,1,1,759,8,0.0105,0.0909,0.01,0.1538,0.5333,0.625,0.8421,0.6575,0.4248,0.2487,A1,w050,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.7273,0.2487,0.8421,3,1,1,759,8,0.0105,0.0909,0.01,0.1538,0.5333,0.625,0.8421,0.6575,0.4248,0.2487,A1,w000,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,0,0.0,0.0,0.0,0.0,0,0,0,264,0,0.0,0.0909,0.01,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,A3,sort_p95,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.6364,0.2428,0.7778,3,1,1,750,7,0.0093,0.0909,0.01,0.1111,0.7059,0.7059,0.7778,0.6176,0.4078,0.2428,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,log_deg,0.5
11,9,3,0.3333,0.6364,0.4375,0.7778,2,1,1,804,7,0.0087,0.5455,0.06,0.2182,0.7059,0.7778,0.6512,0.4912,,,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,out_in_ratio,0.6
11,20,3,0.15,0.7273,0.2487,0.8421,3,1,1,836,8,0.0096,0.0909,0.01,0.1538,0.5333,0.625,0.8421,0.6575,0.4248,0.2487,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.7@400000,at400000,100,20,raw,16295,326814,self_loop,0.6
11,20,3,0.15,0.7273,0.2487,0.7778,2,1,1,770,8,0.0104,0.0909,0.01,0.1538,0.7059,0.7778,0.6512,0.4912,0.4248,0.2487,A1,base,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.7273,0.2487,0.5926,6,3,0,783,8,0.0102,0.0909,0.01,0.1538,0.0,0.0,0.2353,0.4912,0.4248,0.2487,A1,legacy_agg,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.7273,0.2487,0.7778,2,1,1,770,8,0.0104,0.0909,0.01,0.1538,0.7059,0.7778,0.6512,0.4912,0.4248,0.2487,A1,legacy_cmax,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.7273,0.2487,0.7778,2,1,1,770,8,0.0104,0.0909,0.01,0.1538,0.7059,0.7778,0.6512,0.4912,0.4248,0.2487,A1,legacy_w1,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,1,0.05,0.0909,0.0645,0.1538,2,2,0,20,1,0.05,0.0909,0.01,0.1538,0.0,0.1538,0.1429,0.125,0.0952,0.0645,A1,no_bfs,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,0.0
11,20,3,0.15,0.7273,0.2487,0.7778,2,1,1,770,8,0.0104,0.0909,0.01,0.1538,0.7059,0.7778,0.6512,0.4912,0.4248,0.2487,A1,no_rank,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,2,0.1,0.7273,0.1758,0.8421,2,1,1,997,8,0.008,0.0909,0.01,0.1538,0.7778,0.8421,0.6957,0.5161,0.3137,0.1758,A1,bfs_q50,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,10,2,0.2,0.5455,0.2927,0.7059,2,1,1,432,6,0.0139,0.0909,0.01,0.1538,0.625,0.7059,0.6,0.4615,0.2927,,A1,bfs_q90,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.7273,0.2487,0.7778,2,1,1,770,8,0.0104,0.0909,0.01,0.1538,0.7059,0.7778,0.6512,0.4912,0.4248,0.2487,A1,w050,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.7273,0.2487,0.7778,2,1,1,770,8,0.0104,0.0909,0.01,0.1538,0.7059,0.7778,0.6512,0.4912,0.4248,0.2487,A1,w000,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,0,0.0,0.0,0.0,0.0,0,0,0,81,0,0.0,0.0909,0.01,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,A3,sort_p95,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,0.5
11,20,3,0.15,0.6364,0.2428,0.7778,3,1,1,752,7,0.0093,0.0909,0.01,0.1111,0.7059,0.7059,0.7778,0.6176,0.4078,0.2428,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,log_deg,0.6
11,9,3,0.3333,0.7273,0.4571,0.7778,2,1,1,709,8,0.0113,0.7273,0.08,0.25,0.7059,0.7778,0.6512,0.6575,,,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,out_in_ratio,0.6
11,20,3,0.15,0.7273,0.2487,0.7778,2,1,1,770,8,0.0104,0.0909,0.01,0.1538,0.7059,0.7778,0.6512,0.4912,0.4248,0.2487,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.7@400000,at400000,100,20,raw,16295,326814,self_loop,0.6
